Venus X	Venus Y
-8.590166616465405E10	-6.570885308154868E10
2.5547825649421276E10	-1.0631087963803766E11
1.0707627537745776E11	-2.040218204062636E10
6.0843812707621445E10	8.901293670803326E10
-5.843663872950351E10	8.936709725884956E10
-1.0531050871360963E11	-2.0653982345111492E10
-2.30125528733206E10	-1.0648791607477075E11
8.792267864655151E10	-6.5130967961270706E10
9.452978737030855E10	5.333203404427923E10
-1.2031725233383541E10	1.0646607552183832E11
-1.0279691438752544E11	2.8630955156212173E10
-6.678724067117237E10	-8.504944942673161E10
5.1110731028609314E10	-9.673300738629065E10
1.0896323849854227E11	6.698288467128432E9
3.699046547350353E10	1.0134258364450952E11
-7.874154245210712E10	7.191421120059923E10
-9.6767477267448E10	-4.621993047598238E10
4.0884657323303604E9	-1.0882015447789276E11
1.0136563319023679E11	-4.1318217127703636E10
7.847007441306802E10	7.520604081881848E10
-3.8099171763205635E10	1.0015288399438591E11
-1.0664279052868657E11	2.152169290842184E9
-4.364705768331178E10	-9.884913024741263E10
7.339171802207277E10	-8.098467784418506E10
1.0394836025914424E11	3.361141514972648E10
1.0621464475496265E10	1.0747778208150887E11
-9.421029234669913E10	5.006656464120793E10
-8.233396136240656E10	-6.870190729636926E10
3.0731884051623642E10	-1.042834360707041E11
1.0836122619608379E11	-1.4821615466400473E10
5.7278135670916336E10	9.249640396337842E10
-6.1972439783779015E10	8.756468933160423E10
-1.0395408651487299E11	-2.4393273807354942E10
-1.8005878552960793E10	-1.0644063332790839E11
9.093779599994046E10	-6.0200899917515495E10
9.225456171679613E10	5.84721248351082E10
-1.6640588349799736E10	1.068372052880858E11
-1.03915084824836E11	2.5044604026835876E10
-6.296176907068917E10	-8.688723542938162E10
5.526292533434298E10	-9.332867087942299E10
1.0844034077195143E11	1.2567518107103998E10
3.2267859301916714E10	1.0393613766063434E11
-8.211541668191536E10	6.936773592914381E10
-9.493133141430621E10	-4.944089588458713E10
8.519165934817894E9	-1.0750186059256377E11
1.0266529493485626E11	-3.578103696202008E10
7.45733682517115E10	7.961203432543074E10
-4.307602401876859E10	9.931555968360655E10
-1.0724170443907928E11	-1.6646015978519554E9
-3.990070571586563E10	-9.97635353247592E10
7.616982158226707E10	-7.677729145600797E10
1.0159893821006433E11	3.9035220457191734E10
5.010557419629091E9	1.0865880487933594E11
-9.722022151342207E10	4.6580320853656715E10
-8.012712029299954E10	-7.155369600159576E10
3.4333263122683674E10	-1.0212843486288002E11
1.0791096254381927E11	-9.374766341982838E9
5.208123742712606E10	9.554542537068985E10
-6.689465581264718E10	8.52484152500641E10
-1.0388691109985588E11	-2.850864266938545E10
-1.4442518542747746E10	-1.066923013348837E11
9.232690469241533E10	-5.574403965969762E10
8.838008637822452E10	6.282760902345609E10
-2.2600599999787548E10	1.0624362283554935E11
-1.0617152533976587E11	2.0580791120698803E10
-6.032233213290974E10	-8.945644779954507E10
5.804773933203238E10	-9.072625483099384E10
1.0650409771448892E11	1.735955491103814E10
2.6335456680213253E10	1.0520162863658614E11
-8.640988574221272E10	6.5494453356566086E10
-9.393400051376044E10	-5.381176862386431E10
1.1968485734088884E10	-1.0728755401528836E11
1.0287965110305663E11	-3.1545911318943813E10
6.972422063225842E10	8.244028834004195E10
-4.868774480310327E10	9.681275586642592E10
-1.0826983748564774E11	-6.992366724386512E9
-3.663294445069694E10	-1.0204066634630545E11
7.832859810231128E10	-7.400990565861432E10
9.866585743386644E10	4.276091972991145E10
-8.971139836559378E8	1.0797662428367563E11
-1.0023406110404926E11	4.133783016142568E10
-7.786914001893947E10	-7.595073675674571E10
3.785828279544636E10	-1.0146989706125148E11
1.073327222469546E11	-5.607259025721235E9
4.6962768783303246E10	9.670647447123724E10
-7.140164604060637E10	8.107443030468605E10
-1.0324044984058656E11	-3.4245950323143974E10
-1.0380195294196003E10	-1.0840247538333096E11
9.40995454184932E10	-5.2824533197745964E10
8.498871445213142E10	6.54457952783498E10
-2.776537553911606E10	1.0386341179706798E11
-1.0737521291107025E11	1.454616163792009E10
-5.663893550192955E10	-9.333580466858498E10
6.1731708588850395E10	-8.938969666198843E10
1.0546149952909215E11	2.0732656697610004E10
2.153276205805127E10	1.0494298598393132E11
-8.927253967462308E10	6.0246782319754234E10
-9.142145477038463E10	-5.924347446930051E10
1.679013752623787E10	-1.0795957225126773E11
1.0435798485231325E11	-2.8268034975625053E10
6.626337871918942E10	8.417927787221404E10
-5.262522424004122E10	9.328825982774939E10
-1.074619850566915E11	-1.3028750868040586E10
-3.1634749088986794E10	-1.0474804795805432E11
8.203784903414339E10	-7.163129080099776E10
9.726851967361606E10	4.597390884895036E10
-5.052022818867741E9	1.0675116255039447E11
-1.0127977031266641E11	3.579600747493445E10
-7.368756860544817E10	-8.030809902302612E10
4.308863963674911E10	-1.006218355355164E11
1.083197611077966E11	-1.7249136452683895E9
4.350835813578807E10	9.787972855192651E10
-7.402446688782399E10	7.704302969558528E10
-1.0067369792307759E11	-3.950393788802409E10
-4.611491408274065E9	-1.0938991863373207E11
9.734250783138179E10	-4.918754223686308E10
8.303363451922466E10	6.864201121441888E10
-3.13266411922234E10	1.0206482277790334E11
-1.0686937468554219E11	9.351916547117586E9
-5.140581637687602E10	-9.607191042546674E10
6.6665437858833496E10	-8.683524188494986E10
1.0551228753225641E11	2.5186251815439186E10
1.7909544956821728E10	1.0566772501504044E11
-9.081674679923932E10	5.612851680443277E10
-8.76649925730328E10	-6.324984571529176E10
2.255418100451341E10	-1.070514122341814E11
1.0651668678530928E11	-2.3514773936940693E10
6.346322129401116E10	8.721678822704686E10
-5.5762332444262596E10	9.107592175619345E10
-1.0584044755155103E11	-1.7515031380194153E10
-2.607608834964517E10	-1.0569847641365681E11
8.598743547189804E10	-6.754338287067452E10
9.598307917058377E10	5.068594835764374E10
-8.995051259117998E9	1.0690634848324773E11
-1.0201375196455742E11	3.177327253539243E10
-6.934928414619234E10	-8.292164959105609E10
4.814895791815189E10	-9.800888401017389E10
1.0891878813927834E11	3.715025283279397E9
3.969421383731838E10	1.0039313753281206E11
-7.685869141920143E10	7.435838213509521E10
-9.834998990654741E10	-4.321445980382009E10
6.371024960804803E8	-1.0873578901824652E11
9.978871942458388E10	-4.4072414625475235E10
8.02305206625811E10	7.304274848523647E10
-3.558133327785502E10	1.0134920880397731E11
-1.0697099752094794E11	5.3657716167121525E9
-4.694853240478041E10	-9.74536633303038E10
7.052961968145427E10	-8.300143764706058E10
1.0435137890828424E11	3.0632073018106216E10
1.3191866078707922E10	1.0715474013492342E11
-9.329004459445213E10	5.280035302600385E10
-8.488672616309572E10	-6.630638472817204E10
2.7088714536611217E10	-1.0517983908848825E11
1.0723868653055275E11	-1.8036491196019184E10
5.927544396176292E10	9.06772981064796E10
-6.007904122310414E10	8.919868067484853E10
-1.0532353760612585E11	-2.1532938100774403E10
-2.179397849360513E10	-1.060918245176004E11
8.84262319631487E10	-6.3056999852125626E10
9.315634469602312E10	5.547959535585189E10
-1.4278931469424517E10	1.0694971957604164E11
-1.0390562887636797E11	2.770604628327747E10
-6.623247711862693E10	-8.543389889914363E10
